weather,base,visibility,dt,timezone,id,name,cod,coord.lon,coord.lat,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.humidity,main.sea_level,main.grnd_level,wind.speed,wind.deg,wind.gust,clouds.all,sys.country,sys.sunrise,sys.sunset,sys.type,sys.id,message,rain.1h,snow.1h
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1627669554.0,10800.0,1064258.0,Ikalamavony,200,46.5833,-21.15,288.72,288.47,288.72,288.72,1027.0,82.0,1027.0,933.0,2.99,94.0,5.13,44.0,MG,1627615558.0,1627655643.0,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627669554.0,-25200.0,5392593.0,San Ramon,200,-121.978,37.7799,295.8,295.48,286.07,304.62,1010.0,52.0,,,3.13,210.0,6.26,1.0,US,1627650597.0,1627701511.0,2.0,2010355.0,,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,10000.0,1627669554.0,39600.0,2122614.0,Ekhabi,200,142.9671,53.5102,283.89,283.32,283.89,283.89,1012.0,88.0,1012.0,1009.0,6.97,56.0,9.65,100.0,RU,1627670490.0,1627727244.0,,,,0.18,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627669555.0,18000.0,565407.0,Dombarovskiy,200,59.5386,50.7587,297.68,297.05,297.68,297.68,1010.0,33.0,1010.0,979.0,4.67,221.0,9.39,67.0,RU,1627604721.0,1627660262.0,,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627669555.0,7200.0,3163146.0,Andenes,200,16.1194,69.3143,282.16,277.39,281.19,284.86,998.0,93.0,,,13.38,30.0,,75.0,NO,1627604964.0,1627680859.0,1.0,1603.0,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627669300.0,-14400.0,6254928.0,Virginia,200,-77.4467,37.5481,305.57,309.68,303.4,307.64,1011.0,55.0,,,3.09,170.0,,75.0,US,1627639935.0,1627690799.0,1.0,5662.0,,,
"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",stations,10000.0,1627669555.0,23400.0,1295765.0,Sittwe,200,92.9,20.15,300.43,304.21,300.43,300.43,1006.0,86.0,1006.0,1005.0,4.55,201.0,6.1,96.0,MM,1627687386.0,1627734379.0,,,,3.26,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1627669555.0,36000.0,2084442.0,Vanimo,200,141.3028,-2.6741,298.04,298.88,298.04,298.04,1010.0,88.0,1010.0,1007.0,1.35,223.0,1.46,19.0,PG,1627677669.0,1627720864.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669556.0,25200.0,1214488.0,Meulaboh,200,96.1285,4.1363,298.35,299.22,298.35,298.35,1013.0,88.0,1013.0,1012.0,1.19,70.0,1.38,100.0,ID,1627687969.0,1627732247.0,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627669556.0,7200.0,961226.0,Ritchie,200,24.6028,-29.038,279.71,278.27,279.71,279.71,1030.0,21.0,1030.0,903.0,2.07,107.0,2.09,0.0,ZA,1627621597.0,1627660154.0,1.0,1928.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627669556.0,-10800.0,3466980.0,Caravelas,200,-39.2481,-17.7125,293.09,293.12,293.09,293.09,1023.0,76.0,1023.0,1022.0,5.29,171.0,8.26,100.0,BR,1627635845.0,1627676554.0,,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,7000.0,1627669482.0,14400.0,286621.0,Salalah,200,54.0924,17.0151,299.2,299.2,299.2,299.2,1006.0,89.0,,,4.63,170.0,,75.0,OM,1627610567.0,1627657029.0,1.0,7562.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627669556.0,10800.0,921786.0,Mitsamiouli,200,43.2844,-11.3847,297.85,298.23,297.85,297.85,1020.0,71.0,1020.0,1020.0,6.5,115.0,8.34,2.0,KM,1627615504.0,1627657280.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,9000.0,1627669502.0,32400.0,2025339.0,Chita,200,113.55,52.0333,285.09,284.79,285.09,285.09,1008.0,94.0,,,1.0,30.0,,91.0,RU,1627677932.0,1627733921.0,1.0,8890.0,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627669556.0,25200.0,1152222.0,Mae Hong Son,200,97.9685,19.3003,296.64,297.63,296.64,296.64,1008.0,99.0,1008.0,979.0,0.87,180.0,1.17,79.0,TH,1627686248.0,1627733085.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669556.0,25200.0,1490256.0,Talnakh,200,88.3972,69.4865,288.59,288.36,288.59,288.59,1009.0,83.0,1009.0,1001.0,2.61,127.0,2.77,100.0,RU,1627674079.0,1627749848.0,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627669556.0,-14400.0,3470709.0,Barra do Garças,200,-52.2567,-15.89,302.47,300.81,302.47,302.47,1019.0,18.0,,,3.09,240.0,,0.0,BR,1627638808.0,1627679835.0,1.0,8325.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627669557.0,-7200.0,3423146.0,Ilulissat,200,-51.1,69.2167,283.41,281.95,283.41,283.41,1010.0,56.0,1010.0,1006.0,2.6,56.0,3.53,9.0,GL,1627621351.0,1627696736.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669557.0,3600.0,2318123.0,Yenagoa,200,6.2642,4.9247,299.83,301.15,299.83,299.83,1013.0,65.0,1013.0,1012.0,4.03,237.0,8.07,85.0,NG,1627623070.0,1627667483.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627669557.0,-18000.0,4004293.0,Ixtapa,200,-105.2,20.7,302.72,306.33,302.72,303.83,1013.0,66.0,,,1.03,340.0,,90.0,MX,1627648469.0,1627695586.0,1.0,7156.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669557.0,36000.0,2098329.0,Daru,200,143.2092,-9.0763,298.1,299.03,298.1,298.1,1010.0,91.0,1010.0,1009.0,5.41,126.0,9.63,100.0,PG,1627677723.0,1627719894.0,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627669557.0,7200.0,2214846.0,Misratah,200,15.0925,32.3754,302.78,304.43,302.78,302.78,1014.0,55.0,1014.0,1013.0,3.92,44.0,4.49,0.0,LY,1627618369.0,1627667947.0,,,,,
"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09n'}]",stations,10000.0,1627669557.0,25200.0,1510377.0,Belyy Yar,200,91.3903,53.6039,290.09,290.14,290.09,290.09,1013.0,88.0,,,2.0,190.0,,40.0,RU,1627682858.0,1627739632.0,1.0,8942.0,,,
"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]",stations,8047.0,1627669557.0,-25200.0,5606401.0,Sandpoint,200,-116.5533,48.2766,304.44,303.0,301.56,307.84,1019.0,28.0,,,4.12,40.0,7.2,1.0,US,1627647559.0,1627701945.0,1.0,5967.0,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627669557.0,-14400.0,5924351.0,Clyde River,200,-68.5914,70.4692,283.28,282.33,283.28,283.28,1014.0,76.0,,,2.57,40.0,,20.0,CA,1627622486.0,1627703997.0,1.0,776.0,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1627669558.0,3600.0,2396518.0,Port-Gentil,200,8.7815,-0.7193,298.13,298.85,298.13,298.13,1013.0,83.0,,,6.17,210.0,,40.0,GA,1627622920.0,1627666425.0,1.0,2188.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669505.0,23400.0,1308522.0,Monywa,200,95.1333,22.1167,301.15,304.51,301.15,301.15,1003.0,75.0,1003.0,994.0,5.82,169.0,10.77,91.0,MM,1627686666.0,1627734027.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627669558.0,0.0,3414079.0,Olafsvik,200,-23.7142,64.8945,286.4,286.05,286.4,286.4,1015.0,87.0,1015.0,1013.0,2.89,351.0,3.01,100.0,IS,1627619255.0,1627685688.0,,,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627669558.0,-14400.0,4945455.0,Norfolk,200,-71.2495,42.1668,299.5,299.5,295.53,302.4,1005.0,56.0,,,4.63,300.0,,20.0,US,1627637770.0,1627689989.0,2.0,2001661.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669558.0,14400.0,286987.0,Nizwá,200,57.5333,22.9333,309.91,310.8,309.91,309.91,1002.0,31.0,1002.0,947.0,0.96,218.0,1.28,93.0,OM,1627609188.0,1627656756.0,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627669558.0,-10800.0,3397763.0,Jacareacanga,200,-57.7528,-6.2222,305.32,305.67,305.32,305.32,1014.0,40.0,,,1.54,10.0,,0.0,BR,1627639329.0,1627681952.0,1.0,8342.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669558.0,28800.0,1802276.0,Longyan,200,117.0225,25.1072,297.41,298.45,297.41,297.41,1002.0,98.0,1002.0,961.0,1.05,184.0,1.39,100.0,CN,1627681119.0,1627729067.0,,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627669558.0,-18000.0,3671497.0,Puerto Colombia,200,-74.9547,10.9878,305.2,312.2,305.2,305.2,1010.0,72.0,1010.0,1009.0,3.83,327.0,2.43,57.0,CO,1627642065.0,1627687473.0,1.0,8584.0,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1627669559.0,7200.0,889942.0,Hwange,200,26.5019,-18.3693,291.63,290.11,291.63,291.63,1023.0,22.0,1023.0,935.0,1.91,125.0,4.28,33.0,ZW,1627620126.0,1627660713.0,,,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669559.0,28800.0,1529376.0,Korla,200,86.1469,41.7597,305.85,303.86,305.85,305.85,995.0,21.0,995.0,897.0,6.63,32.0,9.37,96.0,CN,1627686492.0,1627738514.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627669559.0,-28800.0,5870133.0,Nome,200,-165.4064,64.5011,282.19,280.45,282.13,282.65,1009.0,87.0,,,3.09,170.0,,90.0,US,1627653607.0,1627719346.0,1.0,7770.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669559.0,34200.0,2156643.0,Mount Gambier,200,140.7667,-37.8333,284.1,283.24,284.1,284.1,1002.0,76.0,,,5.66,350.0,,90.0,AU,1627681095.0,1627717695.0,1.0,9560.0,,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,3537.0,1627669559.0,32400.0,2023324.0,Kadaya,200,119.2911,50.9327,287.66,287.7,287.66,287.66,999.0,97.0,999.0,929.0,8.02,34.0,15.05,100.0,RU,1627676813.0,1627732285.0,,,,0.1,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627669559.0,-14400.0,4987304.0,Buena Vista,200,-83.8986,43.4203,293.78,293.39,291.98,296.44,1020.0,57.0,,,1.54,50.0,,40.0,US,1627640605.0,1627693226.0,1.0,4459.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627669504.0,-10800.0,3833859.0,Tres Arroyos,200,-60.2798,-38.3739,288.14,286.69,288.14,288.14,1017.0,38.0,1017.0,1003.0,8.93,332.0,15.95,0.0,AR,1627643040.0,1627679454.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669559.0,20700.0,1283285.0,Jumla,200,82.1838,29.2747,290.38,290.72,290.38,290.38,1010.0,98.0,1010.0,772.0,1.12,292.0,1.57,97.0,NP,1627689049.0,1627737860.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669559.0,43200.0,2191562.0,Dunedin,200,170.5036,-45.8742,281.93,281.93,281.93,281.93,1013.0,90.0,,,0.45,311.0,0.89,100.0,NZ,1627675133.0,1627709384.0,2.0,75281.0,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627669102.0,-14400.0,5134295.0,Rome,200,-75.4557,43.2128,293.61,293.3,291.38,294.47,1010.0,61.0,,,1.34,328.0,5.81,75.0,US,1627638611.0,1627691167.0,2.0,2007612.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627669560.0,-18000.0,5030005.0,Hibbing,200,-92.9377,47.4272,297.08,296.65,296.79,298.87,1020.0,43.0,,,2.57,0.0,,1.0,US,1627642056.0,1627696114.0,1.0,4368.0,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627669560.0,0.0,2629833.0,Husavik,200,-17.3389,66.0449,288.1,287.24,288.1,288.1,1017.0,61.0,1017.0,1016.0,2.25,7.0,2.36,15.0,IS,1627616851.0,1627685032.0,1.0,83.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627669560.0,-14400.0,3571913.0,Marsh Harbour,200,-77.0636,26.5412,302.96,306.63,302.96,302.96,1019.0,65.0,1019.0,1018.0,4.68,169.0,5.03,10.0,BS,1627641140.0,1627689410.0,,,,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,10000.0,1627669412.0,10800.0,857690.0,Moskovskiy,200,37.355,55.5991,293.17,293.68,291.94,294.65,1004.0,94.0,,,2.0,220.0,,20.0,RU,1627608771.0,1627666859.0,1.0,9033.0,,0.24,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627669560.0,28800.0,1785036.0,Zhangye,200,100.4517,38.9342,299.38,299.38,299.38,299.38,997.0,29.0,997.0,845.0,3.46,160.0,5.57,3.0,CN,1627683474.0,1627734667.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669560.0,10800.0,55671.0,Kismayo,200,42.5454,-0.3582,297.43,297.9,297.43,297.43,1017.0,76.0,1017.0,1016.0,7.96,192.0,11.41,100.0,SO,1627614788.0,1627658351.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669560.0,10800.0,554535.0,Kaduy,200,37.15,59.2,292.17,292.37,292.17,292.17,1001.0,86.0,1001.0,988.0,1.97,191.0,2.75,94.0,RU,1627607575.0,1627668153.0,1.0,8931.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627669560.0,-21600.0,5975034.0,High Prairie,200,-116.4858,55.4334,299.76,299.76,299.76,299.76,1021.0,35.0,1021.0,954.0,1.48,53.0,1.85,1.0,CA,1627645789.0,1627703683.0,1.0,723.0,,,
"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",stations,10000.0,1627669561.0,36000.0,6255012.0,Flinders,200,150.8552,-34.5833,283.45,281.95,275.82,287.75,1009.0,54.0,,,0.45,188.0,0.89,14.0,AU,1627678279.0,1627715668.0,2.0,2033627.0,,1.65,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669561.0,32400.0,2128983.0,Nayoro,200,142.4578,44.3506,293.96,294.58,293.96,293.96,1006.0,95.0,1006.0,995.0,0.52,205.0,0.56,100.0,JP,1627672547.0,1627725431.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669561.0,28800.0,1636806.0,Majene,200,118.9707,-3.5403,298.6,299.42,298.6,298.6,1011.0,85.0,1011.0,1010.0,3.4,100.0,4.91,97.0,ID,1627683097.0,1627726155.0,,,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627669561.0,0.0,2377457.0,Nouadhibou,200,-17.0347,20.931,296.14,296.53,296.14,296.14,1013.0,78.0,,,8.75,340.0,14.4,0.0,MR,1627627282.0,1627674455.0,1.0,2444.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627669381.0,-10800.0,3451138.0,Rio Grande,200,-52.0986,-32.035,287.56,286.47,287.56,288.21,1029.0,54.0,1029.0,1028.0,1.83,40.0,1.71,0.0,BR,1627640318.0,1627678249.0,2.0,2020865.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627669561.0,-25200.0,5367788.0,Lompoc,200,-120.4579,34.6391,295.14,295.22,291.81,301.6,1015.0,70.0,,,2.57,270.0,,1.0,US,1627650642.0,1627700737.0,1.0,4747.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627669342.0,21600.0,1518980.0,Shymkent,200,69.6,42.3,298.48,297.77,298.48,298.48,1008.0,27.0,,,3.0,20.0,,0.0,KZ,1627690382.0,1627742567.0,1.0,8824.0,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,,
"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",stations,9656.0,1627669562.0,-25200.0,6111862.0,Port Hardy,200,-127.4199,50.6996,289.25,289.21,287.15,289.25,1019.0,88.0,,,2.57,50.0,,75.0,CA,1627649649.0,1627705071.0,1.0,1011.0,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627669562.0,-7200.0,3421982.0,Maniitsoq,200,-52.9,65.4167,283.34,282.43,283.34,283.34,1008.0,77.0,1008.0,1004.0,3.85,344.0,3.86,83.0,GL,1627625900.0,1627693051.0,,,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627669562.0,-25200.0,5288784.0,Catalina,200,-110.9211,32.5056,304.84,304.83,302.68,306.55,1018.0,39.0,,,1.65,150.0,3.92,7.0,US,1627648611.0,1627698190.0,2.0,2021202.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,9639.0,1627669562.0,43200.0,2194098.0,Ahipara,200,173.1667,-35.1667,287.76,287.65,287.76,287.76,1004.0,91.0,1004.0,1003.0,6.67,58.0,13.68,100.0,NZ,1627672996.0,1627710242.0,,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627669562.0,7200.0,3175096.0,Laas,200,10.7002,46.6166,295.55,295.96,292.56,297.1,1014.0,81.0,1014.0,918.0,1.79,220.0,1.97,77.0,IT,1627617317.0,1627671107.0,1.0,6813.0,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1627669563.0,25200.0,1503153.0,Klyuchi,200,79.1667,52.2667,289.03,287.9,289.03,289.03,1016.0,47.0,1016.0,1000.0,0.96,39.0,1.06,25.0,RU,1627686136.0,1627742221.0,,,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1627669563.0,3600.0,3348313.0,Huambo,200,15.7392,-12.7761,290.29,288.56,290.29,290.29,1018.0,19.0,1018.0,835.0,2.19,136.0,3.25,26.0,AO,1627622229.0,1627663776.0,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627669563.0,28800.0,1529484.0,Kumul,200,93.45,42.8,305.16,303.01,305.16,305.16,994.0,17.0,994.0,916.0,14.75,30.0,17.76,2.0,CN,1627684574.0,1627736927.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669563.0,10800.0,471172.0,Voznesenskoye,200,42.7569,54.89,290.52,290.87,290.52,290.52,1003.0,98.0,1003.0,989.0,1.68,185.0,2.8,100.0,RU,1627607684.0,1627665353.0,,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627669563.0,-14400.0,3625428.0,Venezuela,200,-66.0,8.0,305.29,308.02,305.29,305.29,1012.0,51.0,1012.0,1004.0,3.5,83.0,3.23,62.0,VE,1627640164.0,1627685076.0,,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627669563.0,16200.0,1131162.0,Panjāb,200,67.0233,34.388,288.86,287.48,288.86,288.86,1010.0,38.0,1010.0,736.0,2.81,13.0,2.72,64.0,AF,1627605654.0,1627655735.0,,,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627669563.0,-14400.0,6096551.0,Pangnirtung,200,-65.7125,66.1451,282.15,280.74,282.15,282.15,1013.0,93.0,,,2.57,260.0,,40.0,CA,1627628410.0,1627696692.0,1.0,968.0,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627669452.0,-14400.0,3645213.0,Coro,200,-69.6734,11.4045,306.01,310.65,306.01,306.01,1010.0,55.0,1010.0,1007.0,9.94,71.0,11.06,18.0,VE,1627640762.0,1627686240.0,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627669564.0,-21600.0,5666176.0,Miles City,200,-105.8406,46.4083,304.69,303.17,304.69,305.1,1020.0,27.0,,,5.66,60.0,,1.0,US,1627645350.0,1627699013.0,1.0,4930.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627669564.0,34200.0,6355222.0,Yulara,200,130.9889,-25.2406,284.06,282.83,284.06,284.06,1012.0,62.0,,,2.57,360.0,,3.0,AU,1627682060.0,1627721423.0,1.0,9487.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627669564.0,-14400.0,4922252.0,Kendallville,200,-85.265,41.4414,295.61,295.48,294.09,297.25,1020.0,60.0,,,4.12,340.0,,1.0,US,1627641249.0,1627693237.0,1.0,3554.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627669564.0,10800.0,174448.0,Abu Kamal,200,40.9171,34.4506,311.04,308.91,311.04,311.04,997.0,16.0,997.0,978.0,6.29,287.0,11.61,0.0,SY,1627611915.0,1627662005.0,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627669564.0,3600.0,3351663.0,Benguela,200,13.4055,-12.5763,295.6,296.04,295.6,295.6,1014.0,82.0,1014.0,1013.0,3.34,254.0,3.93,5.0,AO,1627622773.0,1627664353.0,,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627669564.0,-25200.0,5812604.0,Sunnyside,200,-120.0087,46.3237,307.85,305.76,304.43,309.45,1013.0,19.0,1013.0,988.0,1.34,54.0,2.8,84.0,US,1627648769.0,1627702395.0,2.0,2003746.0,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627669564.0,36000.0,2025286.0,Chuguyevka,200,133.8633,44.1653,294.58,295.31,294.58,294.58,1003.0,97.0,1003.0,973.0,1.4,138.0,1.33,69.0,RU,1627674643.0,1627727461.0,,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627669564.0,-14400.0,3664659.0,Carauari,200,-66.8958,-4.8828,304.26,302.91,304.26,304.26,1014.0,29.0,1014.0,1007.0,1.94,161.0,3.17,59.0,BR,1627641415.0,1627684254.0,,,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627669564.0,0.0,2450173.0,Taoudenni,200,-3.9836,22.6783,315.99,314.33,315.99,315.99,1006.0,14.0,1006.0,991.0,1.82,244.0,4.63,34.0,ML,1627623982.0,1627671491.0,,,,,
"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",stations,6824.0,1627669565.0,0.0,2374583.0,Bubaque,200,-15.8333,11.2833,299.32,299.32,299.32,299.32,1013.0,83.0,1013.0,1010.0,6.56,244.0,6.92,83.0,GW,1627627849.0,1627673311.0,,,,1.37,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669565.0,18000.0,1168700.0,Ormara,200,64.6357,25.2088,300.63,304.49,300.63,300.63,1000.0,84.0,1000.0,1000.0,6.09,247.0,6.7,98.0,PK,1627607257.0,1627655279.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669565.0,19800.0,1252668.0,Ziro,200,93.8333,27.6333,288.97,289.17,288.97,288.97,1008.0,98.0,1008.0,810.0,0.53,357.0,0.59,100.0,IN,1627599995.0,1627648526.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669565.0,7200.0,779622.0,Havøysund,200,24.6622,70.9963,283.64,283.07,283.64,283.64,1000.0,89.0,1000.0,1000.0,4.93,74.0,4.85,100.0,NO,0.0,0.0,1.0,1632.0,,,
