weather,base,visibility,dt,timezone,id,name,cod,coord.lon,coord.lat,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.humidity,wind.speed,wind.deg,clouds.all,sys.type,sys.id,sys.country,sys.sunrise,sys.sunset,main.sea_level,main.grnd_level,wind.gust,message,rain.1h
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627750264.0,28800.0,1731248.0,Alugan,200,125.4808,12.2188,81.73,88.63,81.73,81.73,1007.0,82.0,6.62,248.0,91.0,,,PH,1627766674.0,1627812247.0,1007.0,1005.0,16.26,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627750265.0,25200.0,1214658.0,Lhokseumawe,200,97.1507,5.1801,77.38,78.94,77.38,77.38,1012.0,88.0,8.21,160.0,100.0,,,ID,1627687640.0,1627732085.0,1012.0,1011.0,13.31,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627750266.0,25200.0,1609345.0,Kuchinarai,200,104.05,16.541,84.88,97.48,84.88,84.88,1005.0,95.0,6.17,212.0,94.0,2.0,2040051.0,TH,1627685035.0,1627731379.0,1005.0,986.0,22.59,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627750268.0,10800.0,60019.0,Eyl,200,49.8164,7.9803,76.87,77.83,76.87,76.87,1012.0,76.0,21.41,196.0,95.0,,,SO,1627698774.0,1627743670.0,1012.0,1008.0,33.44,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627750269.0,3600.0,2742416.0,Barcelos,200,-8.6151,41.5388,70.75,70.16,66.34,73.92,1019.0,56.0,15.79,320.0,47.0,2.0,2021760.0,PT,1627709285.0,1627761206.0,1019.0,1014.0,19.6,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627750270.0,25200.0,1642773.0,Japura,200,102.35,-0.3167,79.57,79.57,79.57,79.57,1011.0,78.0,0.13,19.0,100.0,,,ID,1627686830.0,1627730399.0,1011.0,1009.0,0.78,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627750271.0,-10800.0,3435038.0,Dolores,200,-57.6792,-36.3132,57.65,55.33,57.65,57.65,1028.0,47.0,8.39,297.0,90.0,,,AR,1627728504.0,1627765537.0,1028.0,1026.0,10.51,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,10000.0,1627750273.0,32400.0,2082539.0,Merauke,200,140.3333,-8.4667,75.09,76.62,75.09,75.09,1011.0,92.0,10.45,97.0,94.0,,,ID,1627764752.0,1627807041.0,1011.0,1011.0,25.21,,0.1
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627750087.0,36000.0,2126018.0,De-Kastri,200,140.7833,51.4667,53.31,52.34,53.31,53.31,1014.0,85.0,9.53,32.0,100.0,,,RU,1627758015.0,1627813562.0,1014.0,1014.0,17.67,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627750275.0,19800.0,1263659.0,Mannargudi,200,79.4333,10.6667,85.32,91.54,85.32,85.32,1010.0,65.0,12.15,208.0,87.0,,,IN,1627691445.0,1627736784.0,1010.0,1007.0,19.04,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627750276.0,10800.0,337405.0,Gambēla,200,34.5833,8.25,70.97,72.19,70.97,70.97,1015.0,94.0,1.92,35.0,100.0,,,ET,1627702409.0,1627747348.0,1015.0,964.0,1.83,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627750277.0,-18000.0,3533462.0,Acapulco de Juárez,200,-99.8901,16.8634,85.8,90.72,85.8,85.8,1014.0,60.0,3.78,209.0,44.0,,,MX,1627733962.0,1627780340.0,1014.0,1012.0,3.11,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,10000.0,1627750279.0,-36000.0,4034188.0,Moerai,200,-151.3333,-22.4333,70.74,70.9,70.74,70.74,1017.0,72.0,11.79,107.0,52.0,,,PF,1627749531.0,1627789463.0,1017.0,1017.0,12.03,,0.18
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627750280.0,-14400.0,3665202.0,Aripuanã,200,-60.6333,-9.1667,92.28,88.57,92.28,92.28,1015.0,20.0,3.42,122.0,6.0,,,BR,1627726646.0,1627768813.0,1015.0,998.0,6.89,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627750281.0,34200.0,2063036.0,Port Lincoln,200,135.8667,-34.7333,50.05,48.18,50.05,50.05,1010.0,73.0,7.65,289.0,80.0,,,AU,1627768243.0,1627805694.0,1010.0,1008.0,9.69,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627750282.0,-10800.0,3386931.0,Tamandaré,200,-35.1047,-8.7597,79.84,79.84,79.84,79.84,1018.0,73.0,14.03,157.0,34.0,,,BR,1627720487.0,1627762719.0,1018.0,1017.0,18.66,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627750285.0,10800.0,315795.0,Elbistan,200,37.1983,38.2059,81.05,79.45,81.05,81.05,1004.0,24.0,9.13,339.0,0.0,,,TR,1627698765.0,1627749736.0,1004.0,884.0,16.78,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1627750286.0,18000.0,1512101.0,Agirish,200,63.0231,61.9247,57.38,55.87,57.38,57.38,1005.0,65.0,5.79,140.0,43.0,,,RU,1627686706.0,1627749400.0,1005.0,985.0,12.97,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627750287.0,10800.0,569591.0,Chekhov,200,37.4711,55.1431,70.99,70.75,67.98,76.26,1008.0,63.0,6.58,246.0,50.0,2.0,2036127.0,RU,1627695387.0,1627752983.0,1008.0,988.0,18.41,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627750288.0,7200.0,3356832.0,Henties Bay,200,14.2845,-22.116,80.85,80.55,80.85,80.85,1017.0,40.0,10.11,175.0,0.0,2.0,2012545.0,NA,1627709767.0,1627749733.0,1017.0,1014.0,10.54,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627750112.0,-14400.0,3579925.0,St. George's,200,-61.7485,12.0564,81.41,88.27,81.41,81.41,1015.0,84.0,15.17,90.0,55.0,,,GD,1627725217.0,1627770777.0,1015.0,1012.0,20.92,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627750292.0,-14400.0,3456277.0,Nobres,200,-56.3275,-14.7203,92.86,88.57,92.86,92.86,1016.0,15.0,3.83,87.0,8.0,,,BR,1627726066.0,1627767326.0,1016.0,993.0,7.4,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627750293.0,7200.0,3013258.0,Hirson,200,4.0826,49.9226,64.29,64.27,61.93,66.56,1011.0,82.0,7.45,260.0,98.0,2.0,2035195.0,FR,1627704716.0,1627759681.0,1011.0,990.0,13.18,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627750294.0,34200.0,2079582.0,Alyangula,200,136.4192,-13.8483,71.47,73.02,71.47,71.47,1013.0,100.0,3.44,220.0,75.0,1.0,9527.0,AU,1627766126.0,1627807546.0,,,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627750297.0,10800.0,199284.0,Chuka,200,37.6459,-0.3332,62.94,61.81,62.94,62.94,1020.0,61.0,5.39,201.0,99.0,,,KE,1627702360.0,1627745927.0,1020.0,863.0,13.04,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1627750298.0,28800.0,2037485.0,Erenhot,200,111.9767,43.6475,63.36,62.17,63.36,63.36,1007.0,59.0,8.95,14.0,44.0,,,CN,1627766451.0,1627818952.0,1007.0,901.0,21.16,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627750299.0,-10800.0,3472638.0,Alegrete,200,-55.7919,-29.7831,62.83,61.03,62.83,62.83,1027.0,47.0,4.74,76.0,23.0,,,BR,1627727321.0,1627765814.0,1027.0,1014.0,4.61,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627750300.0,10800.0,863061.0,Usinsk,200,57.5281,65.9939,59.74,58.14,59.74,59.74,1000.0,58.0,10.45,142.0,93.0,,,RU,1627685510.0,1627753233.0,1000.0,993.0,20.11,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,4398.0,1627750301.0,-14400.0,3869716.0,Tocopilla,200,-70.1979,-22.092,66.56,65.93,66.56,66.56,1017.0,64.0,10.49,203.0,33.0,,,CL,1627730034.0,1627770016.0,1017.0,1007.0,12.37,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627750303.0,7200.0,986717.0,Kruisfontein,200,24.7314,-34.0033,59.88,58.35,59.88,59.88,1023.0,59.0,0.98,68.0,84.0,2.0,2035063.0,ZA,1627708465.0,1627746020.0,1023.0,996.0,1.61,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1627750304.0,36000.0,2161515.0,Kiama,200,150.8667,-34.6833,53.96,52.39,51.46,63.88,1006.0,71.0,6.8,332.0,33.0,2.0,2010723.0,AU,1627764639.0,1627802098.0,1006.0,1006.0,8.99,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1627750305.0,36000.0,2093685.0,Kokopo,200,152.2633,-4.352,76.26,77.58,76.26,76.26,1010.0,85.0,7.58,175.0,15.0,,,PG,1627761565.0,1627804502.0,1010.0,999.0,10.69,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627750306.0,7200.0,933277.0,Mosetse,200,26.65,-20.75,63.39,61.03,63.39,63.39,1026.0,34.0,13.49,124.0,0.0,,,BW,1627706677.0,1627746887.0,1026.0,910.0,28.01,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627750061.0,-14400.0,3897347.0,Calama,200,-68.9333,-22.4667,61.29,58.39,61.29,61.29,1028.0,27.0,8.05,190.0,40.0,1.0,8480.0,CL,1627729765.0,1627769678.0,,,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1627750309.0,10800.0,1062663.0,Mahajanga,200,46.3167,-15.7167,80.62,80.74,80.62,80.62,1019.0,44.0,8.05,110.0,20.0,1.0,2143.0,MG,1627701521.0,1627742603.0,,,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627750311.0,7200.0,934851.0,Siteki,200,31.95,-26.45,57.24,55.58,57.24,57.24,1029.0,62.0,4.9,53.0,0.0,,,SZ,1627705937.0,1627745083.0,1029.0,953.0,5.77,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627750312.0,-25200.0,5379759.0,Oroville,200,-121.5564,39.5138,82.71,82.06,73.02,97.77,1014.0,40.0,4.61,200.0,1.0,1.0,5246.0,US,1627736707.0,1627787994.0,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627750313.0,10800.0,1054329.0,Vangaindrano,200,47.6,-23.35,64.53,64.26,64.53,64.53,1028.0,76.0,3.83,57.0,2.0,,,MG,1627701888.0,1627741621.0,1028.0,1027.0,5.37,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627750315.0,3600.0,2654970.0,Brae,200,-1.353,60.3964,55.31,54.01,55.31,55.31,1008.0,74.0,17.47,355.0,78.0,1.0,1438.0,GB,1627702880.0,1627764125.0,1008.0,1006.0,21.25,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627750316.0,-14400.0,3447597.0,Sidrolândia,200,-54.9614,-20.9319,75.99,74.05,75.99,75.99,1020.0,16.0,6.13,76.0,99.0,1.0,8347.0,BR,1627726274.0,1627766463.0,1020.0,965.0,6.64,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627750317.0,19800.0,1269557.0,Masaurhi,200,85.0342,25.3509,78.69,80.11,78.69,79.39,999.0,82.0,11.43,130.0,99.0,1.0,9129.0,IN,1627688775.0,1627736766.0,999.0,992.0,22.1,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627750318.0,10800.0,494884.0,Shenkursk,200,42.896,62.1091,56.12,55.99,56.12,56.12,997.0,97.0,6.15,225.0,98.0,,,RU,1627691454.0,1627754312.0,997.0,992.0,17.98,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1627750067.0,10800.0,556961.0,Ilovlya,200,43.9796,49.3033,87.1,86.29,87.1,87.1,1010.0,38.0,7.36,13.0,41.0,1.0,8973.0,RU,1627695264.0,1627749983.0,1010.0,1005.0,13.47,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627750321.0,3600.0,2537881.0,Safi,200,-9.2372,32.2994,73.89,74.03,73.89,73.89,1017.0,65.0,26.04,18.0,0.0,,,MA,1627710660.0,1627760130.0,1017.0,1013.0,29.8,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627750322.0,7200.0,3092472.0,Malbork,200,19.0266,54.0359,78.01,77.4,71.89,79.88,1004.0,40.0,5.44,228.0,50.0,2.0,2017876.0,PL,1627700129.0,1627757094.0,1004.0,1002.0,12.73,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627750323.0,32400.0,2013459.0,Verkh-Usugli,200,115.1667,52.7,49.96,49.59,49.96,49.96,1011.0,75.0,3.06,354.0,62.0,,,RU,1627763874.0,1627819998.0,1011.0,918.0,3.15,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627750324.0,-10800.0,3386213.0,Touros,200,-35.4608,-5.1989,86.9,89.91,86.9,86.9,1015.0,52.0,20.38,130.0,86.0,1.0,8452.0,BR,1627720289.0,1627763088.0,1015.0,1014.0,23.71,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627750126.0,-10800.0,3407357.0,Araguaína,200,-48.2072,-7.1911,99.43,96.4,99.43,99.43,1012.0,19.0,9.04,99.0,1.0,,,BR,1627723506.0,1627765989.0,1012.0,986.0,12.03,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627750327.0,-14400.0,3537906.0,Santa Clara,200,-79.9667,22.4,89.04,96.44,89.04,89.04,1018.0,58.0,7.63,92.0,9.0,,,CU,1627728675.0,1627776063.0,1018.0,1003.0,7.31,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1627750328.0,32400.0,1623197.0,Tual,200,132.75,-5.6667,80.96,86.14,80.96,80.96,1010.0,79.0,15.39,118.0,32.0,,,ID,1627766351.0,1627809082.0,1010.0,1010.0,15.7,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1627750329.0,39600.0,2138592.0,Pouembout,200,164.9,-21.1333,60.66,59.72,60.66,60.66,1015.0,70.0,7.0,157.0,20.0,,,NC,1627759914.0,1627800087.0,1015.0,1014.0,10.29,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627750330.0,43200.0,2120591.0,Tilichiki,200,166.1,60.4667,41.68,39.04,41.68,41.68,1005.0,73.0,4.25,340.0,23.0,,,RU,1627749140.0,1627810286.0,1005.0,981.0,4.36,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627750331.0,-21600.0,5949568.0,Estevan,200,-102.9842,49.1334,77.27,76.91,77.2,82.74,1026.0,47.0,5.75,310.0,1.0,1.0,790.0,CA,1627730604.0,1627785183.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627750333.0,43200.0,2120612.0,Tigil',200,158.6667,57.8,38.97,38.97,38.97,38.97,1009.0,87.0,1.95,278.0,99.0,,,RU,1627751940.0,1627811054.0,1009.0,1001.0,1.86,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627750334.0,-14400.0,3723593.0,Jérémie,200,-74.1167,18.65,87.31,95.47,87.31,87.31,1016.0,64.0,5.01,49.0,5.0,,,HT,1627727617.0,1627774314.0,1016.0,1016.0,6.87,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627750335.0,7200.0,3181864.0,Bordighera,200,7.6645,43.7806,78.35,80.06,75.24,81.25,1006.0,89.0,3.0,135.0,4.0,2.0,2008246.0,IT,1627705018.0,1627757659.0,,,8.99,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,10000.0,1627750336.0,39600.0,2094027.0,Kieta,200,155.6333,-6.2167,77.63,79.03,77.63,77.63,1010.0,84.0,4.99,174.0,99.0,,,PG,1627760903.0,1627803547.0,1010.0,1008.0,6.13,,0.48
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627750337.0,-21600.0,5467328.0,Farmington,200,-108.2187,36.7281,81.09,80.53,74.59,84.78,1024.0,38.0,3.44,0.0,1.0,1.0,4117.0,US,1627733883.0,1627784416.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627750339.0,36000.0,2028164.0,Deputatsky,200,139.9,69.3,44.69,40.05,44.69,44.69,1016.0,78.0,8.57,293.0,95.0,,,RU,1627748804.0,1627823197.0,1016.0,948.0,19.13,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627750340.0,32400.0,2012593.0,Zeya,200,127.2667,53.75,53.04,51.91,53.04,53.04,1008.0,82.0,5.21,40.0,100.0,,,RU,1627760699.0,1627817366.0,1008.0,980.0,12.86,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627750341.0,-9000.0,5905393.0,Bonavista,200,-53.1147,48.6499,68.0,68.63,68.0,68.11,999.0,88.0,19.98,198.0,96.0,1.0,719.0,CA,1627718723.0,1627773127.0,999.0,999.0,29.93,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627750342.0,7200.0,2511930.0,Requena,200,-1.1004,39.4883,76.89,75.13,71.17,80.8,1009.0,18.0,21.92,266.0,31.0,2.0,265375.0,ES,1627707783.0,1627759101.0,1009.0,932.0,25.39,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627750343.0,10800.0,584365.0,Abrau-Dyurso,200,37.59,44.69,80.06,82.92,80.06,80.06,1010.0,69.0,5.32,348.0,1.0,1.0,8962.0,RU,1627697677.0,1627750637.0,1010.0,1000.0,6.11,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627750345.0,39600.0,2138555.0,Poum,200,164.0167,-20.2333,68.25,67.55,68.25,68.25,1015.0,59.0,18.39,152.0,4.0,,,NC,1627760046.0,1627800379.0,1015.0,1015.0,20.58,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627750346.0,3600.0,2649738.0,Fairlie,200,-4.8556,55.756,66.34,65.97,65.86,67.84,1007.0,70.0,17.43,273.0,99.0,2.0,2032442.0,GB,1627705377.0,1627763310.0,1007.0,1005.0,18.68,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627750347.0,3600.0,2447416.0,Ayorou,200,0.9174,14.7308,95.67,98.1,95.67,95.67,1009.0,36.0,8.86,166.0,31.0,,,NE,1627709949.0,1627755967.0,1009.0,984.0,7.16,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627750348.0,21600.0,1496380.0,Odesskoye,200,72.9651,54.2111,69.98,69.69,69.98,69.98,1010.0,64.0,4.25,347.0,86.0,,,RU,1627687121.0,1627744213.0,1010.0,996.0,4.38,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627750090.0,-7200.0,3423146.0,Ilulissat,200,-51.1,69.2167,57.22,54.57,57.22,57.22,1011.0,41.0,5.75,300.0,1.0,1.0,165.0,GL,1627708178.0,1627782705.0,,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627750351.0,7200.0,3123493.0,Ferrol,200,-8.2369,43.4832,66.18,65.75,64.35,68.25,1020.0,69.0,9.53,289.0,73.0,2.0,2002597.0,ES,1627708886.0,1627761423.0,1020.0,1015.0,11.97,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1627750352.0,7200.0,882100.0,Rusape,200,32.1284,-18.5278,51.01,49.86,51.01,51.01,1029.0,86.0,6.93,118.0,36.0,,,ZW,1627705167.0,1627745768.0,1029.0,870.0,17.9,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627750354.0,10800.0,257122.0,Methóni,200,21.7049,36.8197,100.26,112.86,100.26,100.26,1008.0,64.0,13.53,318.0,0.0,1.0,6621.0,GR,1627702672.0,1627753266.0,1008.0,1006.0,20.94,,
"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",stations,10000.0,1627750355.0,39600.0,2109528.0,Buala,200,159.5921,-8.145,77.74,79.3,77.74,77.74,1010.0,87.0,9.19,137.0,100.0,,,SB,1627760105.0,1627802444.0,1010.0,1007.0,12.46,,1.21
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627750357.0,28800.0,1529376.0,Korla,200,86.1469,41.7597,77.43,76.28,77.43,77.43,1004.0,30.0,15.61,18.0,95.0,,,CN,1627772953.0,1627824849.0,1004.0,903.0,20.67,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627750358.0,7200.0,3130606.0,Alcañiz,200,-0.1333,41.05,75.07,74.3,75.07,75.07,1010.0,43.0,24.2,302.0,70.0,,,ES,1627707322.0,1627759098.0,1010.0,972.0,21.94,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627750359.0,0.0,2455290.0,Kidal,200,1.4078,18.4411,93.29,92.35,93.29,93.29,1007.0,31.0,13.27,320.0,38.0,,,ML,1627709505.0,1627756175.0,1007.0,957.0,20.76,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627750360.0,0.0,2303611.0,Esim,200,-2.2405,4.8699,79.74,79.74,79.74,79.74,1014.0,74.0,9.53,207.0,76.0,,,GH,1627711519.0,1627755912.0,1014.0,1012.0,11.36,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627750361.0,-14400.0,6050194.0,La Sarre,200,-79.1996,48.8002,65.97,64.62,65.97,65.97,1011.0,50.0,4.41,269.0,93.0,,,CA,1627724959.0,1627779412.0,1011.0,979.0,6.67,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627750363.0,-25200.0,5812944.0,Tacoma,200,-122.4443,47.2529,69.82,69.51,65.3,73.54,1017.0,64.0,5.75,330.0,1.0,1.0,6022.0,US,1627735652.0,1627789475.0,,,,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,10000.0,1627750364.0,39600.0,2108857.0,Gizo Government Station,200,156.8419,-8.103,81.01,85.89,81.01,81.01,1010.0,77.0,18.39,143.0,67.0,,,SB,1627760762.0,1627803107.0,1010.0,1008.0,19.73,,0.16
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627750365.0,10800.0,64814.0,Bandarbeyla,200,50.8122,9.4942,76.06,77.27,76.06,76.06,1011.0,83.0,26.53,197.0,100.0,,,SO,1627698412.0,1627743555.0,1011.0,1009.0,40.2,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1627750366.0,3600.0,145724.0,Lucapa,200,20.7447,-8.4192,77.38,75.85,77.38,77.38,1013.0,22.0,4.41,141.0,35.0,,,AO,1627707058.0,1627749341.0,1013.0,910.0,5.1,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627750367.0,3600.0,2644605.0,Lerwick,200,-1.1494,60.1545,55.4,54.03,55.4,55.4,1007.0,72.0,17.34,355.0,95.0,1.0,1438.0,GB,1627702933.0,1627763974.0,1007.0,1007.0,21.09,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627750184.0,3600.0,2965761.0,Carndonagh,200,-7.2667,55.25,60.42,59.74,60.42,60.42,1011.0,76.0,12.3,335.0,100.0,1.0,1374.0,IE,1627706106.0,1627763738.0,1011.0,1007.0,15.68,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",stations,10000.0,1627750371.0,3600.0,2224827.0,Ngaoundéré,200,13.5833,7.3167,67.96,68.88,67.96,67.96,1014.0,94.0,3.29,331.0,95.0,,,CM,1627707525.0,1627752311.0,1014.0,892.0,4.36,,1.98
